Image_Path,Actual,Predicted,Confidence,Correct,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37
Laterit,6,6,0.99834795906862,True,1.4363069166974685,0.5149552124309029,2.0211864308614795,0.09848546889330913,0.9124115156280435,0.05444149932524468,2.160889263811435,0.12089321563631279,0.11210286925508352,0.05122943811595946,0.07154338086688063,0.08098218254912684,0.07256933757147262,0.08850586504946802,0.08925823329950212,0.11018775007317849,0.12420915836926887,0.1294757361195077,0.09814985807263261,0.095413973527054,0.08795868814035229,0.0844020382311001,0.07065421838956759,0.04206422488827112,0.1361102561425358,0.4551827912706411,176.7273622653124,13.688198895776823,98.39999999999999,272.4,6.383149177377608,5.43751581683253,0.7012982228149736,146.2494989911426,10.588967151699462,198.50932594644507,9.268517460548962
Aluvial,0,0,0.9979183632991795,True,1.8297100989533888,0.627926743418214,2.1152653224796336,0.06366244607445765,0.8724001031363088,0.028485960828421912,2.2050475905233387,0.1014626435984488,0.05396532266153807,0.032488628978745986,0.043226975820142025,0.049109127593136036,0.04432132963837347,0.06750795116215219,0.0841968468901817,0.1205841113463772,0.10950377893678384,0.17537019937158885,0.11661707875528822,0.15095242980229978,0.08276050750375293,0.07236414623055422,0.06743955404851272,0.03980712013816876,0.37960398069903206,0.3101809103549748,265.96524058684724,16.761922873863394,115.19999999999999,292.8,6.6293797892558795,12.918463800827604,0.9937619013254019,61.16931705482028,18.025932695863894,200.29752744434188,9.550442044136275
Pasir,7,7,0.9997413523191269,True,5.7679294930764105,1.86849324952603,1.4208719029269874,0.1257123318430736,0.44636665337298626,0.03126540799991859,1.8725887170995796,0.20306329720509633,0.1674361341894109,0.0702438357077308,0.08747990834487603,0.08173455079916095,0.06593481754844449,0.06401969836653945,0.06463527238929465,0.0635409185710632,0.06183099073007657,0.06969665879861507,0.06723436270759432,0.07667316438984052,0.07325330870786727,0.08700112854939977,0.08009302007181379,0.05704319277531401,0.16237474778009045,0.5997742895044706,172.91162408946343,20.437686582136852,55.199999999999996,258.0,7.332320334565324,10.296610923019049,3.6131155463651816,77.21530727403304,21.82904101220995,138.19642283095655,20.899258594723108
Aluvial,0,0,0.9984308737796237,True,15.71305461025159,5.825362821554638,1.0495971520377654,0.13872788169222994,0.26490820019849953,0.022772328834101966,1.8848233696322012,0.22808291911049738,0.14370233575651645,0.06360931568470267,0.08652234875392352,0.08269211039011347,0.08235012482191614,0.08289730173103187,0.09295167743603325,0.09308847166331218,0.09260969186783592,0.09144694093596502,0.07913546048086127,0.0704490270486492,0.0700386443668124,0.07510003077613282,0.07749392975351412,0.05888991484357956,0.1359734619152569,0.5210492117054462,180.35838719606033,34.18114786215926,32.4,259.2,8.19215671082102,12.59286618104716,3.6048559214012004,123.34973496118465,21.55534048469584,155.9678807154338,35.03561632184993
Kapur,5,5,0.9996647866406191,True,10.294581172275091,4.410495958987467,1.4215390042942235,0.14197621678192826,0.35829671960375753,0.03211388698947034,2.2169116726280125,0.12143163956656801,0.1017065079818848,0.05307616018422502,0.0688758934349415,0.07708354707167732,0.0763311788216432,0.0810505796627663,0.1021168906637216,0.1520467836205312,0.1943845969633602,0.14862692793855795,0.10136452241368747,0.08857426216310747,0.0776991210944325,0.07940904893541914,0.06367771279834213,0.04001231147908716,0.09890222632266672,0.3950617283815512,218.09397763414384,40.78771764626875,30.0,282.0,8.201779964959503,87.47276768920352,8.256257087324203,13.036517218973358,9.062575357753513,151.61538935056942,31.624867779271995
Pasir,7,7,0.9993759784456998,True,8.270949236339277,2.8141348491029428,1.2642755078748853,0.132830988250764,0.32165186136926105,0.02536958879888119,2.1280582796944625,0.12651630255053978,0.16312711603012459,0.0684655107531047,0.0906945726859309,0.0875483054585155,0.07407407407154085,0.07010704148045187,0.06429328682109732,0.06367771279834213,0.0635409185710632,0.07133818952596224,0.06757634827579165,0.08200813925371882,0.08173455079916095,0.0875483054585155,0.07722034129895625,0.049519510274972825,0.16613658903026104,0.5713894873440926,211.10819739406998,31.891113502827263,85.2,273.59999999999997,8.015573731431287,14.106713176703943,6.45023877495012,34.11002359700421,11.10352482180973,149.78790055059676,28.527494514449394
Laterit,6,6,0.9973820813678742,True,1.0787947622976621,0.3363677790765278,2.046873521353632,0.09614865093099037,0.6758942375925597,0.04502895280705173,2.3921277401085166,0.033682488166339446,0.045278889229325985,0.019698368728165987,0.042406210456468446,0.05738517834351133,0.07065421838956759,0.12037892000545881,0.16634178037117944,0.2248897096465617,0.2599090318299679,0.2501282445795244,0.16832529666672394,0.12762901405124213,0.08453883245837902,0.0637461099119816,0.035361307751603524,0.01621011593255326,0.06224137341191336,0.18487739816747453,107.32278649840977,21.387778154541525,27.599999999999998,175.2,7.32835342031916,6.250374474197189,1.7180876352046188,193.71252693136353,10.72928829659704,147.92115180739373,16.200868965830576
Laterit,6,6,0.9984262622253536,True,1.3463974752002892,0.4727450779283559,1.9983842908129352,0.10885075192078766,0.8133057488955218,0.05937951074694376,2.1686414174525015,0.11639608362117126,0.09493519373157774,0.04090147395640021,0.061215416707321384,0.082623713276474,0.07674156150348,0.08960021886769945,0.10738346841396042,0.1508840326886603,0.18111555691730394,0.15724496425713058,0.11531753359613839,0.09985978591361924,0.08152935945824255,0.09035258711773357,0.06415649259381839,0.03283061454694331,0.11100851543685207,0.36229951094824736,153.6190417564379,13.41784965736003,88.8,234.0,6.568081157573963,4.745747409459321,2.2055019921376524,108.91022878834514,8.699822284734621,149.1136144454704,12.934248028767321
Laterit,6,6,0.9964481891734067,True,9.218792860464628,3.279905784014672,1.1952197490478111,0.13734414346025822,0.34179638668964285,0.025747790155467055,1.771333772799926,0.25849299422294325,0.18679251734937954,0.066892377139397,0.085564789162971,0.08467562668565795,0.07304811736694887,0.062378167639192295,0.05861632638902171,0.05635922163891935,0.055880441843443096,0.06244656475283176,0.05499127936613005,0.059163503298137424,0.06935467323041775,0.0846072295720185,0.08700112854939977,0.0653192435256893,0.17140316678049988,0.6155056256415476,148.29609110495537,23.985978003169983,63.599999999999994,226.79999999999998,7.629495392554745,7.114366813720462,2.2207540125307452,143.40625833589823,28.32349758652387,155.90254779248318,21.203356016375125
Andosol,1,1,0.99907262421385,True,8.343524703055419,3.2680862501307164,1.2886939073179033,0.1493165825620665,0.3510748780944592,0.029799622771701607,2.024767398436077,0.18621797410114824,0.14137683389277464,0.05608563318436149,0.08276050750375293,0.09021579289045464,0.08857426216310747,0.08255531616283454,0.08289730173103187,0.09370404568606737,0.09616634177708812,0.09794466673171422,0.08433364111746063,0.08453883245837902,0.08672754009484192,0.09158373516324395,0.0749632365488539,0.04992989295680962,0.13508429943794384,0.4805581204308827,169.41848773981738,28.363808621746557,43.199999999999996,286.8,7.858640693289699,11.051933928388223,1.7775951462088035,163.83661297493245,22.005008618504007,171.2144728292466,23.147780379628063
